year;country_name;supra_reg;fleet_category;vessel_category;Consumption of fixed capital (euro);Days at sea (day);Energy consumption (litre);Energy costs (euro);Engaged crew (number);FTE national (number);Fishing days (day);GT days at sea (GTday);GT fishing days (GTday);Gross debt (euro);Gross value of landings (euro);Income from leasing out quota (euro);Investments (euro);Lease/rental payments for quota (euro);Number of fishing trips (number);Number of vessels (number);Operating subsidies (euro);Other income (euro);Other non-variable costs (euro);Other variable costs (euro);Personnel costs (euro);Repair & maintenance costs (euro);Subsidies on investments (euro);Total assets (euro);Total hours worked per year (engaged crew) (hour);Total vessel power (kW);Total vessel tonnage (GT);Unpaid labour (number);Value of physical capital (euro);Value of quota and other fishing rights (euro);Value of unpaid labour (euro);kW days at sea (kWday);kW fishing days (kWday);Mean LOA of vessels (metre);Mean age of vessels (year);Maximum days at sea (day)
2012;Estonia;NAO;ChaP;Industriel;902239,0;3796,0;3081204,0;2336127,0;174,0;169,0;3657,0;0,0;479745,0;19508177,666666668;9172878,0;14800,0;1308038,0;14800,0;2987,0;23,0;0,0;13649,0;434375,0;747390,0;3527068,0;945502,0;14359,5;54260661,0;189190,33333333334;7451,0;3086,0;1,0;9833507,0;22473551,0;40542,0;0,0;1165716,0;27,0;29,0;
2012;Estonia;NAO;Dor;Cotier;373557,0;59690,0;535385,0;696000,0;1858,0;362,0;59690,0;0,0;69364,0;3370199,4000000004;4666311,0;0,0;262967,0;0,0;59690,0;872,0;0,0;99674,0;42677,0;399256,0;535517,0;617600,0;741696,0;22799669,0;416247,8;14616,0;1726,0;983,4;6339575,0;10956381,0;846195,0;0,0;685352,0;8,5;22,0;
2012;Finland;AREA27;ChaP;Cotier;675046,8666666667;1123,0666666666666;429519,13333333336;238648,4;23,0;13,733333333333333;1105,9333333333334;;40382,26666666667;;1816913,4666666666;0,0;706697,3333333334;68249,13333333333;1045,9333333333334;9,0;8698,666666666666;290974,13333333336;232145,2;147224,8;201158,46666666667;320451,8;;;;1914,0;119,0;;2290021,8;1523877,8666666667;247124,06666666668;;275841,86666666664;11,4;22,4;103,0
2012;Finland;AREA27;ChaP;Hauturier;1580183,0;2442,0;794901,0;640283,0;45,0;32,0;2436,0;;125450,0;;4989073,0;0,0;1402732,0;96404,0;2018,0;28,0;1908,0;233421,0;589854,0;149200,0;905278,0;613385,0;;;;8153,0;1504,0;;4570880,0;0,0;756801,0;;704486,0;18,45;40,2;159,0
2012;Finland;AREA27;ChaP;Industriel;9346612,0;6495,266666666666;23419434,133333333;15511710,866666667;186,53333333333333;147,86666666666667;5489,466666666667;;1969426,0;;39923009,0;0,0;7056663,2;18704,733333333334;2557,4666666666667;20,0;6897,266666666666;2178193,2666666666;3924851,8666666667;3286630,2;5634776,333333334;4388813,8;;;;19252,0;6844,0;;29463601,733333334;6032052,933333334;891562,2;;5532710,933333334;38,0;34,45;252,0
2012;Finland;AREA27;Dor;Cotier;6469740,0;131610,0;1809106,0;1652900,0;1296,0;246,0;131259,0;;257811,0;;11845942,0;0,0;5169688,0;260159,0;131164,0;1888,0;1233887,0;2917053,0;2221685,0;1110812,0;827528,0;1924348,0;;;;76173,0;3938,0;;20451858,0;0,0;4363830,0;;5580743,0;8,45;24,45;364,0
2012;Finland;AREA27;Dor;Hauturier;2599830,923076923;2952,285714285714;474246,0;441310,1538461539;151,6153846153846;24,0;2488,5714285714284;;27480,384615384617;;3290346,923076923;0,0;2375637,2307692305;82589,07692307692;2325,0;7,0;260415,0;558962,076923077;658392,4615384615;297130,6153846154;253883,3076923077;556285,3846153846;;;;1353,0;119,0;;9297587,538461538;795331,6153846153;639977,7692307692;;407812,3076923077;13,9;47,5;136,64285714285714
2012;Finland;AREA27;INACTIVE;Cotier;7413719,333333333;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;1385,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;67443,0;4005,0;;21085077,0;0,0;0,0;;0,0;8,399999999999999;28,85;
2012;Finland;AREA27;INACTIVE;Hauturier;318067,8;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;3891,0;508,0;;1334187,0;0,0;0,0;;0,0;13,7;36,8;
2012;France;MBS;ChaD;Hauturier;2293249,3442142857;5428,3;13230861,941933334;8886348,382;280,89947368421053;152,25433157894736;5353,5;10496682,803766668;30882888,6;3578599,757875;25187555,56066667;0,0;1507691,359275;0,0;5293,200000000001;37,0;724735,4033333333;1176886,8177777778;2404046,3546666666;2787886,2953333333;8336625,447333334;1559783,8193333335;3572,725;5674022,239411765;122007,54054999999;10523,0;2086,5099999999998;0,0;12465885,823066667;0,0;0,0;471607,844;1579582,8;17,719549999999998;41,311800000000005;106,26681199999999
2012;France;MBS;ChaD;Industriel;0,0;5329,2;9516911,0;7034064,1;185,7;117,0;5222,0;36826195,565500006;62939813,9;0,0;14469591,6;0,0;1357573,2;0,0;5157,2;40,0;2037440,0;521108,5;982545,2;2303047,7;4545250,3;824446,1;0,0;0,0;79043,5;12640,0;4860,17;0,0;0,0;0,0;0,0;940551,86731;1650163,0;24,9115;20,9;266,40791666666667
2012;France;MBS;ChaP;Cotier;522094,3;1216,0;338794,6;255282,2;160,9;58,3;1216,0;363275,63955555554;813616,0;0,0;4066466,8;0,0;26560,0;0,0;1216,0;11,0;0,0;59940,0;710141,1;243174,6;2031050,8;118813,6;0,0;0,0;40285,0;1594,0;75,7;0,0;3723209,2;0,0;0,0;49660,34184444445;176396,0;10,89;29,3636;15,305555555555555
2012;France;MBS;ChaP;Hauturier;3092108,020857143;534,1;8385120,819847619;5086438,127714286;341,49480701754385;268,8644249122807;509,0;12959637,163967952;1869958,7;11730283,080732143;45041623,489952385;0,0;3580352,0946596153;0,0;496,0;12,0;802561,6161904761;5720470,952777778;3371173,774666666;5631688,581761904;22117475,46019048;2392592,024333333;5901,6107142857145;49905747,510840334;156233,77422333334;3053,0;400,61;0,0;20147047,164399996;0,0;0,0;906633,8669384615;145316,9;18,174999999999997;32,42855;183,29143125000002
2012;France;MBS;ChaP;Industriel;5902067,769428572;847,6;11968263,445414286;7493773,170158731;456,61954385964907;406,79490385964914;658,0;52248787,08966924;10097654,2;11657201,504563024;55088579,320396826;0,0;4109189,7817179486;0,0;610,0;14,0;1092058,0844360902;6054614,802894737;3977843,0994444443;7176198,208095238;26985604,871190477;2801269,755555555;6579,079831932773;48877668,595546216;180210,7979049123;9032,0;3206,0;0,0;37176172,25266667;0,0;0,0;2282211,757186923;221422,7;33,640566666666665;12,583333333333334;266,40791666666667
2012;France;MBS;Dor;Cotier;3322886,891276923;135711,69999999998;3708699,754338462;2789260,1923076925;1626,1892307692308;787,0286153846154;135711,69999999998;30352825,480331108;37060283,5;302126,52307692304;39030864,40923077;0,0;8172,307692307692;0,0;134414,5;1122,0;78186,18;86110,65538461538;5301248,410769231;1538625,153846154;19494471,536923077;1192642,556923077;0,0;181298,42386153847;1023161,0822461538;79237,0;2947,55;0,0;20813858,167184617;0,0;0,0;9607588,39766889;10173878,700000001;6,715158333333334;33,80951666666667;20,714285714285715
2012;France;MBS;Dor;Hauturier;4604154,576857143;2506,6;27821007,767733335;16939593,528;477,99789473684206;265,0173263157895;2302,5;20993365,607533336;3404943,1;14314399,0315;58821271,04266667;0,0;2485692,2370999996;0,0;1179,2;19,0;1269444,4133333333;1649079,2711111112;5599830,618666667;7174559,181333333;20180809,389333334;3732810,477333334;14290,9;22696088,95764706;192846,16219999996;2692,0;375,3;0,0;26078571,692266665;0,0;0,0;943215,688;227595,7;14,047925;34,645849999999996;106,26681199999999
2012;France;MBS;Dra;Cotier;1042661,2238510989;5389,4;1489328,9111410258;1021506,1804615385;343,9497285067874;145,43621719457013;5389,4;1881844,6232166667;2413103,1;542320,4764687179;13469794,741846155;0,0;72168,69725274725;0,0;5289,6;38,0;118653,68874999999;154853,67932692307;1644520,114820513;823059,1727692308;5996000,306051282;431152,26605128206;0,0;463276,3883923077;128696,19719864253;2929,0;137,3;0,0;7399763,254070257;0,0;0,0;373933,9924583333;515089,0;7,4938199999999995;41,9387;15,305555555555555
2012;France;MBS;Dra;Hauturier;1151038,6442142858;36,1;6955251,941933334;4234898,382;119,49947368421051;66,25433157894737;36,1;5248341,401883334;162405,4;3578599,757875;14705317,760666668;0,0;621423,0592749999;0,0;37,0;1,0;317361,10333333333;412269,8177777778;1399957,6546666666;1793639,7953333333;5045202,347333333;933202,6193333335;3572,725;5674022,239411765;48211,54054999999;146,0;45,0;0,0;6519642,923066666;0,0;0,0;235803,922;5269,2;17,95;3,0;106,26681199999999
2012;France;MBS;Dra;Industriel;1941069,3766428572;298,5697578947369;1429868,8779142858;851539,7457142856;221,99533333333332;202,61009333333334;259,68932894736844;7711295,762084617;3772234,1807105266;8151683,322857142;30336305,729285713;0,0;2958929,0353846154;0,0;249,4082842105263;1,0;485200,51285714284;5308201,135;1971216,1199999996;3838048,7864285707;17072273,112857144;1459389,4049999998;2328,8857142857146;44231725,27142857;108022,23367333335;316,0;156,95;0,0;13627404,241333332;0,0;0,0;670829,9449384615;110040,9977368421;24,9;8,0;183,29143125000002
2012;France;MBS;INACTIVE;Cotier;511043,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;210,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10380,0;451,29;0,0;2948442,6;0,0;0,0;0,0;0,0;6,44325;36,65935;
2012;France;MBS;INACTIVE;Hauturier;141644,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1621,0;159,55;0,0;867524,7999999999;0,0;0,0;0,0;0,0;16,35835;28,83335;
2012;France;MBS;INACTIVE;Industriel;1787290,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10092,0;3533,36;0,0;11182964,6;0,0;0,0;0,0;0,0;35,6776;15,908349999999999;
2012;France;NAO;ChaD;Cotier;8092361,6819125;40753,0;18264725,771125;12677349,41875;790,5244444444444;469,6469333333333;40012,0;32607265,28852833;50595265,2;6009718,782125;72527384,40125;0,0;4130165,136675;0,0;40053,0;282,0;861793,4035294118;1437866,9541176471;7737799,615;8315114,273750001;27366882,582500003;5249812,8375;46414,89625;7706748,121250001;611177,5066111111;32870,0;3304,69;0,0;50458159,75325;0,0;0,0;3023108,3825466665;4912745,2;10,417825;23,296825;219,2612333333333
2012;France;NAO;ChaD;Hauturier;26606608,91194375;76610,7;91551377,1241875;65078008,550625;1476,918888888889;1342,6346055555555;66421,1;371942995,06758183;566663307,0;3969089,8322222224;216293756,64249998;0,0;19081098,27298235;0,0;34058,0;341,0;5914677,435294117;6441424,825294117;20079692,626875002;31618413,309375;69840789,953125;17961291,585625;26194,395;3542335,5977222226;1560437,6274578949;110248,0;28398,34;0,0;160516561,96600002;0,0;0,0;15104528,89868182;21761787,5;17,053266666666666;24,549866666666663;336,19805
2012;France;NAO;ChaD;Industriel;13900689,7;20689,5;54041622,0;38451600,9;648,0;647,0;17079,4;528342803,079;553900954,9;0,0;121010228,5;0,0;5642652,6;0,0;3576,0;75,0;1364672,3;2098979,6;18595557,8;15466482,0;33593868,5;9326446,9;0,0;0,0;466091,5;57107,0;25684,61;0,0;134086353,9;0,0;0,0;10525208,32077;12764961,7;39,07665;18,8423;343,6420125
2012;France;NAO;ChaP;Cotier;8964795,146822916;994,5;23469626,7107625;14208798,415375;779,931045751634;493,37991372549027;970,0;37097105,341476664;1126601,3;20578107,305729166;93047985,37062502;0,0;4480544,455670834;0,0;959,0;7,0;1076946,008014706;1670308,2483088237;9802677,292166665;10707374,108874999;36542821,931250006;7127750,577416668;195784,63479166667;21120133,712625004;633169,7572467321;1161,0;77,7;0,0;56772160,89329165;0,0;0,0;3205072,6857933328;156660,2;11,082500000000001;20,25;213,25562608695654
2012;France;NAO;ChaP;Hauturier;8373853,752866667;11586,5;25976705,661866665;17533021,362;680,5652573529412;498,03897169117647;9166,6;55179120,68913334;72452383,1;6295486,9690000005;99537778,16733333;0,0;4625145,392933333;0,0;6833,0;64,0;1810740,345;1533178,38375;8162044,986666666;12130290,075333333;40100608,491333336;7505182,575999999;34724,092000000004;5081252,006399999;353418,4259176471;19323,0;4838,58;0,0;55094905,49386667;0,0;0,0;2402198,2349066664;2866749,0;18,533974999999998;21,0776;275,1820238095238
2012;France;NAO;ChaP;Industriel;2567435,5405333336;777,0;17155148,368;10941779,406;281,589375;262,17911875000004;577,0;206423013,61406666;94201580,4;2337045,86;58565677,686000004;0,0;1724370,3262666666;0,0;208,0;4,0;553370,08125;761146,8287500001;6126436,436;6877017,393333334;18302926,796;5713540,705333333;15629,246666666668;3004288,9091999996;134146,95992941177;9062,0;8069,87;0,0;57452967,466;0,0;0,0;2753920,8135533333;1157659,9;56,64;27,5;275,1820238095238
2012;France;NAO;Dor;Cotier;17991725,160346664;167299,19999999998;21228412,219812308;15427452,140923075;2940,0634389140273;1383,2514642533936;166226,1;96190744,81031999;103248250,5;1814521,902425641;178102145,83666667;0,0;20684570,660362564;0,0;166432,0;1504,0;826147,5008653846;1762028,6670673077;22518786,28548718;19882944,722820513;78882946,16979487;9201351,850153847;6430,575897435898;3070690,627066667;1384187,9455904977;141422,0;7802,74;0,0;112735047,51822051;0,0;0,0;16938850,94492;17747267,9;9,32755;22,418908333333334;313,0207571428572
2012;France;NAO;Dor;Hauturier;14295347,237195833;27147,100000000002;25224274,817516666;16373896,83225;1412,5910526315788;1195,524601754386;23633,2;268606621,243081;162554360,4;9893023,74949167;176578169,20416665;0,0;5877198,267394584;0,0;13111,0;135,0;1120400,227117647;1860704,894026144;25863158,192583334;23428169,531625;72887846,07841666;10655190,18525;33288,60116666667;7960211,7109375;875319,1552624562;35906,0;9301,55;0,0;84837639,05285907;0,0;0,0;8012210,671187619;6248347,600000001;17,135742857142855;24,758042857142858;330,1984
2012;France;NAO;Dor;Industriel;5735131,322670833;6367,5;13358504,125508334;8087492,698333333;751,4987306501548;679,8073526315789;4647,0;256046630,70918489;118548289,7;2567356,8179583335;85454293,41841666;0,0;111011,97118125;0,0;896,0;28,0;250002,21166666667;228177,32888888888;12055851,4335;8548470,202791668;32777684,498999998;4754249,229916667;16957,64875;4278790,890437501;300272,5687444444;16159,0;7287,570000000001;0,0;32683417,716270834;0,0;0,0;5546388,939314921;2669081,2;34,352925;30,395825000000002;284,30891333333335
2012;France;NAO;Dra;Cotier;6622697,1;40581,2;9606726,1;7576973,7;766,9;384,3;39546,9;31444508,380260002;45294516,699999996;0,0;54603712,6;0,0;3469569,0;0,0;39004,0;347,0;386638,19999999995;719316,4;6048649,100000001;6171209,600000001;21529368,2;3555165,8;0,0;0,0;404076,10000000003;37389,0;3548,7200000000003;0,0;40315539,4;0,0;0,0;3191213,448345833;4505587,5;10,03445;28,943;259,6449625
2012;France;NAO;Dra;Hauturier;25866202,5428;21070,7;85265920,57897916;52298472,855124995;1612,9235294117648;1256,5077235294116;18641,1;278013178,48101515;94965625,4;29268402,5481875;235959087,32395834;0,0;10434843,86380625;0,0;14611,0;123,0;3954896,950735294;4930600,720698529;27009155,405541666;31938231,896875;80944969,417625;19948344,381750003;99069,638125;30033769,274000004;1151489,5699509804;31563,0;6134,87;0,0;157332872,17364582;0,0;0,0;10190145,285125151;4792654,8;16,70572;26,540340000000004;311,9207588235294
2012;France;NAO;Dra;Industriel;15562305,597010255;399,5;47282845,42271635;27724714,067740384;790,1638914027149;650,7836443438914;319,9;215942739,23286664;5433525,6;19065812,069124997;131419198,89158656;0,0;5128581,855745192;0,0;206,0;2,0;1541280,2140384614;2472349,1595673077;17393999,493798077;17586524,305961538;44816232,02009615;12278110,984038461;75300,0025;22478434,077105768;536195,8053529916;1041,0;325,56;0,0;99611052,84221154;0,0;0,0;6136915,439916667;162581,59999999998;24,25;19,5;321,39979999999997
2012;France;NAO;INACTIVE;Cotier;1422487,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;204,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13301,0;750,02;0,0;6132886,8;0,0;0,0;0,0;0,0;9,02785;30,6004;
2012;France;NAO;INACTIVE;Hauturier;684992,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3972,0;814,98;0,0;1694799,0;0,0;0,0;0,0;0,0;17,9;33,0833;
2012;France;NAO;INACTIVE;Industriel;925998,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6584,0;3172,0;0,0;4044535,4;0,0;0,0;0,0;0,0;39,299400000000006;21,6875;
2012;France;OFR;ChaD;Hauturier;0,0;1,0;1,0;1,0;89,7;28,7;1,0;11724381,724000001;1,0;1,0;1,0;0,0;0,0;0,0;1,0;19,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;32000,0;6142,0;2150,3;0,0;0,0;0,0;0,0;316374,20814;1,0;22,5242;19,2632;178,33333333333334
2012;France;OFR;ChaP;Cotier;754709,4767615384;2434,0;1128647,1974;1007916,0938461539;732,7123076923077;183,06206923076923;2434,0;603997,5;603997,5;3,0;8586014,346076922;0,0;635470,9350538462;0,0;2434,0;30,0;0,0;0,0;1321365,251923077;140714,37564615387;4247842,028076923;252111,6539;121,5923076923077;3,0;131593,45284615387;3825,0;73,32;0,0;4846371,285615385;0,0;0,0;312467,4;312467,4;7,351066666666667;20,148033333333334;138,0
2012;France;OFR;ChaP;Industriel;0,0;6024,1;46022146,0;31618093,0;413,0;413,0;5780,2;10070124,371111112;11111972,5;0,0;150000404,0;0,0;0,0;0,0;6005,0;18,0;0,0;0,0;19820769,0;4748697,0;40822686,0;22820797,0;0,0;0,0;2757,9;56779,0;33373,0;0,0;204085981,0;0,0;0,0;19821441,86;35729691,3;74,0694;18,1667;1588,4444444444443
2012;France;OFR;Dor;Cotier;11587506,195438247;118595,69781772152;16362946,250333333;14796562,389708547;7778,5846794871795;2216,9470352564103;118448,37893670886;31115967,782442585;31878973,989544302;28,555555555555557;88119884,9152735;0,0;7728301,17990812;0,0;110574,11392405063;1765,0;287412,4742222222;2965562,5812444445;14767751,47803483;4611002,9621196585;42200681,649112396;3704190,5777555555;256723,2882051282;28,555555555555557;1877137,3754743591;198357,0;4125,22;0,0;67129446,65854914;0,0;0,0;13814549,568436842;14409437,183478482;8,779859375000001;13,29458125;160,0
2012;France;OFR;Dor;Hauturier;2446318,3910076926;8133,748908860759;5726551,878646154;4515215,102307692;1444,8907692307691;450,87906923076923;7038,08946835443;15201723,59520614;16370680,544772152;411964,76923076925;26109715,461384613;0,0;1091236,0701076924;0,0;5033,556962025316;27,0;316299,9146153846;1646836,0684615385;3505538,2661538464;4997207,220523077;10037894,946923077;1966099,144723077;243,1846153846154;716203,1538461539;403171,7176769231;7931,0;1803,13;0,0;16108977,766;0,0;0,0;1136701,0429017544;1121386,7917392405;19,080925;10,339275;211,32105714285714
2012;France;OFR;INACTIVE;Cotier;6905572,4513444435;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;760,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;78397,0;1820,4099999999999;0,0;52561701,820688896;0,0;0,0;0,0;0,0;9,104312499999999;16,9236;
2012;France;OFR;INACTIVE;Hauturier;726421,6297611111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6058,0;1590,51;0,0;4069062,396155556;0,0;0,0;0,0;0,0;16,787799999999997;18,88094;
2012;France;OFR;INACTIVE;Industriel;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1401,0;632,28;0,0;0,0;0,0;0,0;0,0;0,0;24,475;18,25;
2012;Germany;AREA27;ChaD;Cotier;238181,46666666667;3549,333333333333;372617,5333333333;277202,4;30,4;23,733333333333334;2345,9333333333334;;24406,666666666668;;2074325,4666666668;0,0;375158,6;0,0;1562,0;23,0;192279,2;119637,46666666667;351030,8666666667;112696,06666666667;326111,06666666665;329266,6666666667;;;;2336,0;240,0;;956957,0;0,0;363187,1333333333;;234199,06666666665;10,0;29,666666666666668;109,0
2012;Germany;AREA27;ChaD;Hauturier;6451024,0;33077,0;16355445,0;12347269,0;447,0;367,0;33625,0;;1629018,0;;65997846,0;0,0;13537823,0;0,0;17662,0;228,0;770549,0;1495421,0;5576258,0;884592,0;15021950,0;8288106,0;;;;44545,0;10507,0;;28751741,0;0,0;8293852,0;;6682671,0;18,5;37,25;214,0
2012;Germany;AREA27;ChaD;Industriel;11440143,533333333;7015,666666666667;31006265,0;18368064,466666665;360,1333333333333;279,6;6285,866666666667;;3659241,0;;75124190,66666667;0,0;4920012,6;0,0;1323,4;26,0;88528,2;140831,26666666666;7486856,133333333;9275085,133333333;20851741,333333332;8839431,0;;;;30176,0;17166,0;;48422219,93333334;0,0;471272,8666666667;;6923104,733333333;41,75;28,25;242,0
2012;Germany;AREA27;ChaP;Hauturier;11164310,0;1024,5;23233890,0;16319351,5;125,0;125,0;702,5;;3627481,5;;56800437,0;0,0;4761,333333333333;0,0;75,5;1,0;118866,0;0,0;5327411,0;9377543,0;8578659,333333334;8874327,0;;;;221,0;107,0;;43278627,0;0,0;0,0;;3444009,0;22,0;22,0;203,5
2012;Germany;AREA27;ChaP;Industriel;22328620,0;2049,0;46467780,0;32638703,0;250,0;250,0;1405,0;;7254963,0;;113600874,0;0,0;9522,666666666666;0,0;151,0;7,0;237732,0;0,0;10654822,0;18755086,0;17157318,666666668;17748654,0;;;;24492,0;27448,0;;86557254,0;0,0;0,0;;6888018,0;67,0;24,0;203,5
2012;Germany;AREA27;Dor;Cotier;1517681,0;76005,0;1351761,0;1124098,0;876,0;668,0;81063,0;;179440,33333333334;;8824188,0;0,0;2297710,0;0,0;16624,0;852,0;259332,0;824771,0;2347861,0;1534608,0;1545171,0;1221699,0;;;;22678,0;2333,0;;6914184,0;0,0;1342740,0;;1854582,0;8,5;30,0;188,0
2012;Germany;AREA27;Dor;Hauturier;1515411,1333333333;3953,5333333333333;3174159,7333333334;1656906,0666666667;165,73333333333332;130,4;3755,0666666666666;;391998,5333333333;;11286276,8;0,0;1174487,4;0,0;1076,8666666666668;10,0;179862,8;66580,73333333334;2276480,533333333;2645686,2;3626825,933333333;1053059,2;;;;1414,0;290,0;;6176412,8;0,0;429731,4666666667;;899018,6;14,333333333333334;35,333333333333336;236,0
2012;Germany;AREA27;Dor;Industriel;1396476,0666666667;2742,2666666666664;3434805,8666666667;1867904,5333333332;151,86666666666667;121,2;2362,5333333333333;;381507,2;;8697929,4;0,0;508429,2;0,0;303,93333333333334;6,0;72956,4;62342,86666666667;2783530,2666666666;1752035,6;4295587,466666667;629077,6;;;;2338,0;1076,0;;5944999,4;0,0;353309,73333333334;;845517,6;29,5;43,5;236,0
2012;Germany;NONE;INACTIVE;Cotier;359070,80000000005;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;381,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;5660,0;644,0;;1808688,0;0,0;0,0;;0,0;8,5;40,0;
2012;Germany;NONE;INACTIVE;Hauturier;326301,2;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;23,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;4298,0;849,0;;2040495,0;0,0;0,0;;0,0;18,5;38,0;
2012;Germany;NONE;INACTIVE;Industriel;393505,5;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;3272,0;1043,0;;1832285,0;0,0;0,0;;0,0;33,0;35,0;
2012;Greece;AREA37;ChaD;Cotier;1209990,55;0,0;835440,0;907184,0;748,12;328,04;0,0;;0,0;;0,0;0,0;721688,0;0,0;0,0;212,0;0,0;0,0;107616,0;558612,0;423856,0;664812,0;;;;11550,91;1170,88;;3556109,43;0,0;785408,0;;0,0;9,63;47,22;
2012;Greece;AREA37;ChaD;Hauturier;3486955,46752;17067,25;14317638,98934;12512966,19764;740,0;729,92345;17098,607142857145;;830909,4791821428;;21553267,11933333;0,0;472946,46666000003;0,0;17040,95;148,0;0,0;16200,0;1275491,76332;6847024,81998;7517569,68442;2038630,75156;;;;34944,0;6514,51;;12964919,58598;0,0;599505,30002;;4374349,974228571;17,155;37,655;207,0
2012;Greece;AREA37;ChaD;Industriel;9013145,63;29083,428571428572;32018208,0;23162472,0;1012,0;752,74;29053,375;;3882051,9244999997;;56125530,589999996;0,0;940240,0;0,0;29013,166666666668;184,0;0,0;12929,374383333334;1290576,0;12072608,0;16338280,0;4135400,0;;;;53670,82;22227,66;;36681629,23;0,0;600208,0;;9125884,791375;28,24;19,13;207,0
2012;Greece;AREA37;ChaP;Hauturier;4625926,79;29054,571428571428;11724471,0;10480808,0;2160,5299999999997;1786,7599999999998;30838,625;;1195734,6055875001;;44830828,578999996;0,0;1828617,0;0,0;29210,833333333332;222,0;0,0;64823,529416666664;983104,0;19750725,0;14498622,0;5585225,0;;;;39719,48;8464,52;;17676524,96;0,0;469394,0;;5661863,872125;18,435;29,909999999999997;210,0
2012;Greece;AREA37;ChaP;Industriel;1586074,12;7406,857142857143;2992380,0;2170590,0;382,5;256,68;7296,375;;695030,343875;;21795384,089;0,0;291570,0;0,0;7559,166666666667;30,0;0,0;26666,666666666668;130800,0;4605720,0;5371110,0;546930,0;;;;8407,21;2868,0;;6885203,63;0,0;15480,0;;1696450,308125;26,66;13,2;181,33333333333334
2012;Greece;AREA37;Dor;Cotier;30582832,05;0,0;49448157,739999995;56649993,72;21780,39;19395,68;0,0;;0,0;;33533385,505000003;0,0;24347371,04;0,0;0,0;13439,0;0,0;0,0;3747186,69;34180897,85;24189929,03;25823532,14;;;;247580,08000000002;25982,85;;120364213,42;0,0;87903409,7;;0,0;6,34;27,28;
2012;Greece;AREA37;Dor;Hauturier;4898749,70030909;17121,0;6740634,628181819;5477788,319090909;1216,6572727272728;1156,08803;15928,328571428572;;1758057,1709142856;;17860140,40866667;0,0;2466794,25921;0,0;16519,6;297,0;357405,8269090909;599955,3665333333;479347,7986454546;9778721,049454546;7857741,05390909;2245402,8375636362;;;;27338,42;5255,0599999999995;;20279405,6167;0,0;2167175,796218182;;8716307,514857143;15,61;18,31;267,0
2012;Greece;AREA37;INACTIVE;Cotier;3083837,46992;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;1488,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;28433,17;2984,52;;13615967,98;0,0;0,0;;0,0;6,365;27,58;
2012;Greece;AREA37;INACTIVE;Hauturier;991022,66882;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;43,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;3996,15;742,68;;1763654,63;0,0;0,0;;0,0;13,8;22,04;
